State_name,district_name,block_name,village_name,service_level
Telangana,Alladurg,Yeldurthy,Yeldurthy,107.54
Telangana,Alladurg,Kamaram,Kamaram,105.37
Telangana,Alladurg,Jeedipally,Jeedipally,101.59
Telangana,Alladurg,Kukunur,Kukunur,107.84
Telangana,Alladurg,Koruipally,Koruipally,105.84
Telangana,Alladurg,Madoor,Madoor,106.33
Telangana,Alladurg,Eswanthraopet,Eswanthraopet,112.30
Telangana,Alladurg,Regode,Regode,113.51
Telangana,Alladurg,Ibrahimpur,Ibrahimpur,101.37
Telangana,Alladurg,Kothwalpally,Kothwalpally,110.00
Telangana,Alladurg,Jagriyal,Jagriyal,119.23
Telangana,Alladurg,Mirzapally,Mirzapally,106.23
Telangana,Alladurg,B Kondapur,B Kondapur,104.11
Telangana,Alladurg,Ullithimaipally,Ullithimaipally,102.42
Telangana,Alladurg,Korampalle,Korampalle,112.69
Telangana,Alladurg,Pulimamidi,Pulimamidi,103.50
Telangana,Alladurg,Chetlagouraram,Chetlagouraram,109.71
Telangana,Alladurg,Rangampet,Rangampet,111.65
Telangana,Alladurg,Jandepally,Jandepally,103.52
Telangana,Alladurg,Dharipally,Dharipally,108.21
Telangana,Alladurg,Narayanapur,Narayanapur,106.52
Telangana,Alladurg,Kongode,Kongode,118.52
Telangana,Alladurg,Nandigama,Nandigama,113.49
Telangana,Alladurg,Kothapet,Kothapet,107.36
Telangana,Alladurg,Thogita,Thogita,108.38
Telangana,Alladurg,Ananthsagar,Ananthsagar,103.07
Telangana,Alladurg,Tirumalapur,Tirumalapur,106.29
Telangana,Alladurg,Maddulwai,Maddulwai,104.99
Telangana,Alladurg,Mellore,Mellore,112.93
Telangana,Alladurg,Chandampet,Chandampet,107.12
Telangana,Alladurg,Sindole,Sindole,108.45
Telangana,Alladurg,Narsapur,Narsapur,106.47
Telangana,Alladurg,Bodmatpalle,Bodmatpalle,107.55
Telangana,Alladurg,Vatoor,Vatoor,102.20
Telangana,Alladurg,S.kuchanpally,S.kuchanpally,112.25
Telangana,Alladurg,Rukmapur,Rukmapur,102.78
Telangana,Alladurg,Buranwadi -t,Buranwadi -t,113.00
Telangana,Alladurg,Raincheru,Raincheru,112.85
Telangana,Alladurg,Immampur,Immampur,101.91
Telangana,Alladurg,Sangaipet,Sangaipet,113.76
Telangana,Alladurg,Mutrajpally,Mutrajpally,115.45
Telangana,Alladurg,Lingsanpally,Lingsanpally,112.00
Telangana,Alladurg,Thimmakkapallu,Thimmakkapallu,116.81
Telangana,Alladurg,Suklalpet,Suklalpet,113.88
Telangana,Alladurg,Suraram,Suraram,103.58
Telangana,Alladurg,B.bhoopathipur,B.bhoopathipur,108.00
Telangana,Alladurg,Venkatapur,Venkatapur,106.68
Telangana,Alladurg,Sadasivnagar,Sadasivnagar,105.83
Telangana,Alladurg,Shalipet,Shalipet,116.00
Telangana,Alladurg,Chinnashivnur,Chinnashivnur,103.54
Telangana,Alladurg,Reddypally,Reddypally,101.50
Telangana,Alladurg,Gomaram,Gomaram,105.74
Telangana,Alladurg,Shettipally,Shettipally,109.09
Telangana,Alladurg,Sardhana,Sardhana,110.64
Telangana,Alladurg,Pothulaboguda,Pothulaboguda,100.80
Telangana,Alladurg,Kalvakunta,Kalvakunta,112.39
Telangana,Alladurg,Dosapally,Dosapally,110.72
Telangana,Alladurg,Gouthapur,Gouthapur,110.22
Telangana,Alladurg,Rampur,Rampur,101.27
Telangana,Alladurg,T Lingampally,T Lingampally,101.30
Telangana,Alladurg,Makthavenkatapur,Makthavenkatapur,118.13
Telangana,Alladurg,Ambajipet,Ambajipet,110.60
Telangana,Alladurg,Chityala,Chityala,113.05
Telangana,Alladurg,Gavalapally,Gavalapally,105.01
Telangana,Alladurg,Rampur,Rampur,109.66
Telangana,Alladurg,R. Itkyal,R. Itkyal,114.80
Telangana,Alladurg,Razakpally,Razakpally,110.46
Telangana,Alladurg,Peddagottimukkla,Peddagottimukkla,109.37
Telangana,Alladurg,Gollapally,Gollapally,101.12
Telangana,Alladurg,Bheemraopally,Bheemraopally,102.42
Telangana,Alladurg,Reddypally,Reddypally,107.87
Telangana,Alladurg,Edulapally,Edulapally,112.01
Telangana,Alladurg,Nagapuram,Nagapuram,108.00
Telangana,Alladurg,Nawabpet,Nawabpet,102.16
Telangana,Alladurg,Nagsanpally,Nagsanpally,111.90
Telangana,Alladurg,Bardipur,Bardipur,110.97
Telangana,Alladurg,Yellupet,Yellupet,108.20
Telangana,Alladurg,Muthaipally,Muthaipally,109.00
Telangana,Alladurg,Lingaraoguda,Lingaraoguda,100.00
Telangana,Alladurg,Peddashivnur,Peddashivnur,101.85
Telangana,Alladurg,Shabashpally,Shabashpally,120.89
Telangana,Alladurg,Yelmakanne,Yelmakanne,108.76
Telangana,Alladurg,Donthi,Donthi,100.60
Telangana,Alladurg,Kallakal,Kallakal,101.29
Telangana,Alladurg,Chitkul,Chitkul,111.45
Telangana,Alladurg,Yavapur,Yavapur,101.28
Telangana,Alladurg,Dharmaram,Dharmaram,116.10
Telangana,Alladurg,M.bhopatipur,M.bhopatipur,114.30
Telangana,Alladurg,Bujrampet,Bujrampet,110.01
Telangana,Alladurg,Sh Kondapur,Sh Kondapur,104.73
Telangana,Alladurg,Narsampally,Narsampally,101.18
Telangana,Alladurg,Chegunta,Chegunta,102.10
Telangana,Alladurg,Yelkurthi,Yelkurthi,111.51
Telangana,Alladurg,Gollapally,Gollapally,108.40
Telangana,Alladurg,Yelupugonda,Yelupugonda,110.41
Telangana,Alladurg,Brahmanpally,Brahmanpally,106.91
Telangana,Alladurg,Palat,Palat,103.69
Telangana,Alladurg,Venkatapur,Venkatapur,118.97
Telangana,Alladurg,B.thimmaipally,B.thimmaipally,111.40
Telangana,Alladurg,Narsingi,Narsingi,106.34
Telangana,Alladurg,Khajipally,Khajipally,115.16
Telangana,Alladurg,Mahmmadabad,Mahmmadabad,107.32
Telangana,Alladurg,Ratnapoor,Ratnapoor,109.78
Telangana,Alladurg,Pathoor,Pathoor,118.39
Telangana,Alladurg,Fareedpur,Fareedpur,113.20
Telangana,Alladurg,Mangalparthy,Mangalparthy,111.12
Telangana,Alladurg,Hakeempet,Hakeempet,106.61
Telangana,Alladurg,Rangaipally,Rangaipally,104.43
Telangana,Alladurg,Palvanch,Palvanch,107.21
Telangana,Alladurg,Mohammadipur,Mohammadipur,105.63
Telangana,Alladurg,Bairandibba,Bairandibba,111.18
Telangana,Alladurg,Magdumpoor,Magdumpoor,101.12
Telangana,Alladurg,Alladurga,Alladurga,105.55
Telangana,Alladurg,Muppireddypally,Muppireddypally,105.42
Telangana,Alladurg,Polampally,Polampally,103.17
Telangana,Alladurg,Danthepally,Danthepally,108.81
Telangana,Alladurg,Muslapur,Muslapur,106.13
Telangana,Alladurg,Uppulingapur,Uppulingapur,109.10
Telangana,Alladurg,Kadloor,Kadloor,113.49
Telangana,Alladurg,Achampet,Achampet,108.50
Telangana,Alladurg,Raincheru,Raincheru,109.45
Telangana,Alladurg,Narayanpally,Narayanpally,117.96
Telangana,Alladurg,Tenkati,Tenkati,108.16
Telangana,Alladurg,E.mandapur,E.mandapur,110.29
Telangana,Alladurg,Pothamshetpally,Pothamshetpally,107.97
Telangana,Alladurg,Valbhapur,Valbhapur,101.83
Telangana,ADDAKAL,Kothapalle,Kothapalle,116.58
Telangana,ADDAKAL,Kotakadira,Kotakadira,103.52
Telangana,ADDAKAL,Chennavalli,Chennavalli,119.28
Telangana,ADDAKAL,Bodajanampeta,Bodajanampeta,105.57
Telangana,ADDAKAL,MOHAMMADABAD,MOHAMMADABAD,101.69
Telangana,ADDAKAL,Peddarajamoor,Peddarajamoor,104.76
Telangana,ADDAKAL,KANMANOOR,KANMANOOR,103.81
Telangana,ADDAKAL,Tadikonda,Tadikonda,102.88
Telangana,ADDAKAL,Rachala,Rachala,104.06
Telangana,ADDAKAL,GADRIYAL,GADRIYAL,102.98
Telangana,ADDAKAL,Darpalle,Darpalle,104.03
Telangana,ADDAKAL,Kondapur,Kondapur,101.30
Telangana,ADDAKAL,Gouthapur,Gouthapur,103.99
Telangana,ADDAKAL,Singamdoddi,Singamdoddi,109.07
Telangana,ADDAKAL,Peddadharpalle,Peddadharpalle,102.00
Telangana,ADDAKAL,Guddimalkapur,Guddimalkapur,103.28
Telangana,ADDAKAL,Macharam,Macharam,109.80
Telangana,ADDAKAL,Gudibanda,Gudibanda,105.94
Telangana,ADDAKAL,Komreddypally,Komreddypally,104.07
Telangana,ADDAKAL,Velugammula,Velugammula,101.93
Telangana,ADDAKAL,Veerampalle,Veerampalle,106.15
Telangana,ADDAKAL,Peddawarwal,Peddawarwal,104.26
Telangana,ADDAKAL,Rangareddiguda,Rangareddiguda,104.41
Telangana,ADDAKAL,Thirumalapur,Thirumalapur,104.42
Telangana,ADDAKAL,Shakrapur,Shakrapur,106.41
Telangana,ADDAKAL,Annasagar,Annasagar,109.54
Telangana,ADDAKAL,Thunkinipur,Thunkinipur,102.57
Telangana,ADDAKAL,Chinnawarwal,Chinnawarwal,102.18
Telangana,ADDAKAL,Appampalle,Appampalle,100.77
Telangana,ADDAKAL,Yelkicharla,Yelkicharla,104.36
Telangana,ADDAKAL,Raghvapur,Raghvapur,104.47
Telangana,ADDAKAL,Tankara,Tankara,103.54
Telangana,ADDAKAL,Bibinagar,Bibinagar,106.93
Telangana,ADDAKAL,CHOUDARPALLY,CHOUDARPALLY,103.92
Telangana,ADDAKAL,Cherlapally,Cherlapally,115.51
Telangana,ADDAKAL,Munimoksham,Munimoksham,100.97
Telangana,ADDAKAL,Polepalle,Polepalle,108.11
Telangana,ADDAKAL,Meenuguvanipalle,Meenuguvanipalle,106.87
Telangana,ADDAKAL,Dondlapalle,Dondlapalle,108.53
Telangana,ADDAKAL,Polkampally,Polkampally,105.82
Telangana,ADDAKAL,Janampet,Janampet,102.90
Telangana,ADDAKAL,Ippalpalle,Ippalpalle,109.76
Telangana,ADDAKAL,Modipur,Modipur,101.78
Telangana,ADDAKAL,Kurumurthy,Kurumurthy,107.11
Telangana,ADDAKAL,Shakapur,Shakapur,107.49
Telangana,ADDAKAL,Konded,Konded,107.70
Telangana,ADDAKAL,Gollapalle,Gollapalle,106.10
Telangana,ADDAKAL,Gandeed,Gandeed,101.25
Telangana,ADDAKAL,Karvena,Karvena,102.02
Telangana,ADDAKAL,Yemmanagandla,Yemmanagandla,104.58
Telangana,ADDAKAL,Wadiyal,Wadiyal,101.92
Telangana,ADDAKAL,Maddigatla,Maddigatla,105.36
Telangana,ADDAKAL,JULAPALLY,JULAPALLY,101.36
Telangana,ADDAKAL,Ambatapur,Ambatapur,113.71
Telangana,ADDAKAL,Salkarpet,Salkarpet,105.24
Telangana,ADDAKAL,Hajilapur,Hajilapur,101.84
Telangana,ADDAKAL,Hajilapur,Hajilapur,104.93
Telangana,ADDAKAL,Thimmapur,Thimmapur,104.16
Telangana,ADDAKAL,Reddypally,Reddypally,117.99
Telangana,ADDAKAL,Manikonda,Manikonda,101.36
Telangana,ADDAKAL,Kodur,Kodur,105.65
Telangana,ADDAKAL,Yedira,Yedira,104.52
Telangana,ADDAKAL,Kappeta,Kappeta,107.24
Telangana,ADDAKAL,Khushmhammadpalle,Khushmhammadpalle,110.93
Telangana,ADDAKAL,Anathapur,Anathapur,113.86
Telangana,ADDAKAL,Baispally,Baispally,104.20
Telangana,ADDAKAL,Mothighanapur,Mothighanapur,102.23
Telangana,ADDAKAL,Vallur,Vallur,112.80
Telangana,ADDAKAL,Narsullabad,Narsullabad,103.82
Telangana,ADDAKAL,Balsurgonda,Balsurgonda,100.82
Telangana,ADDAKAL,Isrampalle,Isrampalle,101.83
Telangana,ADDAKAL,Kothlavad,Kothlavad,102.36
Telangana,ADDAKAL,Bollaram,Bollaram,107.70
Telangana,ADDAKAL,Rajapur,Rajapur,103.75
Telangana,ADDAKAL,Aloor,Aloor,104.18
Telangana,ADDAKAL,Rusumpally,Rusumpally,102.11
Telangana,ADDAKAL,Deepalle,Deepalle,107.35
Telangana,ADDAKAL,Earlapalle,Earlapalle,111.35
Telangana,ADDAKAL,Kothapeta,Kothapeta,105.74
Telangana,ADDAKAL,Suraram,Suraram,102.83
Telangana,ADDAKAL,Lingupalle,Lingupalle,103.01
Telangana,ADDAKAL,Nandaram,Nandaram,103.25
Telangana,ADDAKAL,Sankalamaddi,Sankalamaddi,103.48
Telangana,ADDAKAL,Kaplapur,Kaplapur,103.23
Telangana,ADDAKAL,Macharam,Macharam,103.16
Telangana,ADDAKAL,Malkapur,Malkapur,104.52
Telangana,ADDAKAL,Alwanpalle,Alwanpalle,106.13
Telangana,ADDAKAL,Gunded,Gunded,103.85
Telangana,ADDAKAL,Rampur,Rampur,104.69
Telangana,ADDAKAL,Venkatapur,Venkatapur,115.92
Telangana,ADDAKAL,Shaikpalle,Shaikpalle,101.56
Telangana,ADDAKAL,Pagidiyal,Pagidiyal,103.00
Telangana,ADDAKAL,Peddayapalle,Peddayapalle,104.91
Telangana,ADDAKAL,Parvathapur,Parvathapur,100.00
Telangana,ADDAKAL,Gajulapet,Gajulapet,101.11
Telangana,ADDAKAL,Oblaipalle,Oblaipalle,103.62
Telangana,ADDAKAL,Burugupalle,Burugupalle,103.46
Telangana,ADDAKAL,Ibrahimbad,Ibrahimbad,103.52
Telangana,ADDAKAL,BALEEDPALLY,BALEEDPALLY,104.05
Telangana,ADDAKAL,Gaddeguda,Gaddeguda,107.73
Telangana,ADDAKAL,Bandrepalle,Bandrepalle,102.76
Telangana,ADDAKAL,Lingalched,Lingalched,113.53
Telangana,ADDAKAL,Nagaram,Nagaram,101.01
Telangana,ADDAKAL,Appajipalle,Appajipalle,104.15
Telangana,ADDAKAL,Ankilla,Ankilla,101.88
Telangana,ADDAKAL,Kankapur,Kankapur,104.68
Telangana,ADDAKAL,Zainallipur,Zainallipur,106.92
Telangana,ADDAKAL,Allipur,Allipur,100.00
Telangana,ADDAKAL,Raipalle,Raipalle,104.19
Telangana,ADDAKAL,Garlapad,Garlapad,104.69
Telangana,ADDAKAL,Edulapur,Edulapur,104.29
Telangana,ADDAKAL,Kishtaram,Kishtaram,110.98
Telangana,ADDAKAL,Kandur,Kandur,103.88
Telangana,ADDAKAL,MOHAMMADABAD,MOHAMMADABAD,101.30
Telangana,ADDAKAL,Jamalpur,Jamalpur,105.74
Telangana,ADDAKAL,Maddur,Maddur,106.26
Telangana,ADDAKAL,Kuthnepalle,Kuthnepalle,105.11
Telangana,ADDAKAL,Jinnaram,Jinnaram,102.39
Telangana,ADDAKAL,LINGAIPALLY,LINGAIPALLY,108.00
Telangana,ADDAKAL,Acharyapur,Acharyapur,107.23
Telangana,ADDAKAL,Balsupalle,Balsupalle,103.67
Telangana,ADDAKAL,Allipur,Allipur,102.84
Telangana,ADDAKAL,Gangapur,Gangapur,103.99
Telangana,ADDAKAL,Madharam,Madharam,101.78
Telangana,ADDAKAL,Jeenugurala,Jeenugurala,101.40
Telangana,ADDAKAL,Hasnapur,Hasnapur,107.21
Telangana,ADDAKAL,Kamaram,Kamaram,112.10
Telangana,ADDAKAL,Gurukunta,Gurukunta,108.32
Telangana,ADDAKAL,Chowdoor,Chowdoor,104.54
Telangana,ADDAKAL,Puttapalle,Puttapalle,100.00
Telangana,ADDAKAL,Varne,Varne,105.58
Telangana,ADDAKAL,CHINNA ADIRYAL,CHINNA ADIRYAL,104.41
Telangana,ADDAKAL,Chowdarpalle,Chowdarpalle,113.27
Telangana,ADDAKAL,Goplapur,Goplapur,106.03
Telangana,ADDAKAL,Ammapur,Ammapur,101.78
Telangana,ADDAKAL,Kuchoor,Kuchoor,107.10
Telangana,ADDAKAL,Addakal,Addakal,106.02
Telangana,ADDAKAL,Boinpalle,Boinpalle,102.62
Telangana,ADDAKAL,Seriguda,Seriguda,105.40
Telangana,ADDAKAL,Karkonda,Karkonda,104.25
Telangana,ADDAKAL,Lakshmidevipur,Lakshmidevipur,109.29
Telangana,ADDAKAL,Kothamolgara,Kothamolgara,102.04
Telangana,ADDAKAL,Chinna Revalli,Chinna Revalli,101.74
Telangana,ADDAKAL,Gopanpalle,Gopanpalle,101.70
Telangana,ADDAKAL,Naginonipalle,Naginonipalle,100.86
Telangana,ADDAKAL,Chelmila,Chelmila,107.35
Telangana,ADDAKAL,Pothulamadugu,Pothulamadugu,104.65
Telangana,ADDAKAL,Burgupalle,Burgupalle,116.90
Telangana,ADDAKAL,Kallepalle,Kallepalle,104.50
Telangana,ADDAKAL,Dokur,Dokur,105.21
Telangana,ADDAKAL,Damagnapur,Damagnapur,102.47
Telangana,ADDAKAL,Shankarayapalle,Shankarayapalle,120.51
Telangana,ADDAKAL,Chinnarajamoor,Chinnarajamoor,103.14
Telangana,ADDAKAL,Midjil,Midjil,102.47
Telangana,ADDAKAL,Vinjamoor,Vinjamoor,103.72
Telangana,ADDAKAL,Balanagar,Balanagar,101.15
Telangana,ADDAKAL,Khazipur,Khazipur,104.71
Telangana,ADDAKAL,Chinnachintakunta,Chinnachintakunta,102.83
Telangana,ADDAKAL,Nellikondi,Nellikondi,101.10
Telangana,ADDAKAL,Nijalapur,Nijalapur,102.45
Telangana,ADDAKAL,NANCHARLA,NANCHARLA,102.95
Telangana,ADDAKAL,Kodgal,Kodgal,106.20
Telangana,ADDAKAL,Lingaram,Lingaram,106.69
Telangana,ADDAKAL,Gundyala,Gundyala,102.48
Telangana,ADDAKAL,Kakarlapahad,Kakarlapahad,107.05
Telangana,ADDAKAL,Thirumalapur,Thirumalapur,102.01
Telangana,ADDAKAL,Tadparthy,Tadparthy,103.29
Telangana,ADDAKAL,Baswapur,Baswapur,107.01
Telangana,ADDAKAL,Dasarpalle,Dasarpalle,104.93
Telangana,ADDAKAL,Amistapur,Amistapur,103.76
Telangana,ADDAKAL,Peddarivalle,Peddarivalle,103.15
Telangana,ADDAKAL,Udithyal,Udithyal,102.26
Telangana,ADDAKAL,Rudraram,Rudraram,110.62
Telangana,ADDAKAL,Vemula,Vemula,102.21
Telangana,ADDAKAL,Zamiastapur,Zamiastapur,108.07
Telangana,ADDAKAL,Malleboinpalle,Malleboinpalle,106.33
Telangana,ADDAKAL,Pallamarri,Pallamarri,102.26
Telangana,ADDAKAL,Nerellapalle,Nerellapalle,102.87
Telangana,ADDAKAL,Thimaipally,Thimaipally,106.97
Telangana,ADDAKAL,Chandraspalle,Chandraspalle,106.51
Telangana,ADDAKAL,Gudibanda,Gudibanda,104.96
Telangana,ADDAKAL,Laxmipalle,Laxmipalle,105.66
Telangana,ADDAKAL,PEDDAMUNGALCHED,PEDDAMUNGALCHED,102.91
Telangana,ADDAKAL,Gundlapotlapalle,Gundlapotlapalle,106.71
Telangana,ADDAKAL,Koilkonda,Koilkonda,105.57
Telangana,ADDAKAL,Fareedpur,Fareedpur,104.89
Telangana,ADDAKAL,Rekulachowdapur,Rekulachowdapur,103.78
Telangana,ADDAKAL,MD.HUSSAINPALLY,MD.HUSSAINPALLY,104.70
Telangana,ADDAKAL,Teegalapalle,Teegalapalle,101.89
Telangana,ADDAKAL,Chandapur,Chandapur,113.03
Telangana,ADDAKAL,Peddaadiryal,Peddaadiryal,107.25
Telangana,ADDAKAL,Baswaipalle,Baswaipalle,103.15
Telangana,ADDAKAL,Vemula,Vemula,107.87
Telangana,ADDAKAL,Mallapur,Mallapur,102.78
Telangana,ADDAKAL,Ammapalle,Ammapalle,103.56
Telangana,ADDAKAL,Kuchcherkal,Kuchcherkal,106.05
Telangana,ADDAKAL,Nandipet,Nandipet,101.63
Telangana,ADDAKAL,Dasarpally,Dasarpally,104.35
Telangana,ADDAKAL,Goplapurkalan,Goplapurkalan,100.48
Telangana,ADDAKAL,Nallavelly,Nallavelly,101.25
Telangana,ADDAKAL,Gurakonda,Gurakonda,102.94
Telangana,ADDAKAL,Ammapur,Ammapur,104.83
Telangana,ADDAKAL,Appaipalle,Appaipalle,102.51
Telangana,ADDAKAL,Vepoor,Vepoor,101.82
Telangana,ADDAKAL,Bhairampally,Bhairampally,121.21
Telangana,ADDAKAL,Fathepur,Fathepur,106.36
Telangana,ADDAKAL,ANNAREDDYPALLY,ANNAREDDYPALLY,110.68
Telangana,ADDAKAL,Suraram,Suraram,109.18
Telangana,ADDAKAL,Yarenpalle,Yarenpalle,107.82
Telangana,ADDAKAL,Kethireddipalle,Kethireddipalle,102.87
Telangana,ADDAKAL,Siddotam,Siddotam,105.49
Telangana,ADDAKAL,Lingampalle,Lingampalle,103.20
Telangana,ADDAKAL,Mansoorpally,Mansoorpally,102.58
Telangana,ADDAKAL,Venkataipalle,Venkataipalle,103.49
Telangana,ADDAKAL,Kothur,Kothur,106.75
Telangana,ADDAKAL,Ramchandrapur,Ramchandrapur,111.08
Telangana,ADDAKAL,Kamaipalle,Kamaipalle,109.75
Telangana,ADDAKAL,Jadcherla,Jadcherla,104.56
Telangana,ADDAKAL,Dachekpalle,Dachekpalle,107.46
Telangana,ADDAKAL,Kataram,Kataram,108.86
Telangana,ADDAKAL,Thirumalampalle,Thirumalampalle,104.98
Telangana,ADDAKAL,Nekkonda,Nekkonda,111.41
Telangana,ADDAKAL,Kondapur,Kondapur,106.55
Telangana,ADDAKAL,Serivenkatapur,Serivenkatapur,104.73
Telangana,ADDAKAL,Ajilapur,Ajilapur,106.80
Telangana,ADDAKAL,Thirumalagiri,Thirumalagiri,107.05
Telangana,ADDAKAL,Ayyawarpalle,Ayyawarpalle,105.86
Telangana,ADDAKAL,Kolloor,Kolloor,104.62
Telangana,ADDAKAL,Vaspula,Vaspula,101.90
Telangana,ADDAKAL,Chedughattu,Chedughattu,107.36
Telangana,ADDAKAL,Abhangapatnam,Abhangapatnam,109.69
Telangana,ADDAKAL,Hemajipur,Hemajipur,106.46
Telangana,ADDAKAL,Khanapur,Khanapur,102.18
Telangana,ADDAKAL,Karoor,Karoor,101.62
Telangana,ADDAKAL,Ippatur,Ippatur,109.89
Telangana,ADDAKAL,Mutchintala,Mutchintala,100.50
Telangana,ADDAKAL,Pomal,Pomal,91.27
Telangana,ADDAKAL,Donur,Donur,103.76
Telangana,ADDAKAL,Govindapally,Govindapally,109.45
Telangana,ADDAKAL,CHINNAMUNGALCHED,CHINNAMUNGALCHED,101.69
Telangana,ADDAKAL,Seetharampeta,Seetharampeta,100.00
Telangana,ADDAKAL,Ayodhyanagar,Ayodhyanagar,103.05
Telangana,ADDAKAL,Perikiveedu,Perikiveedu,116.21
Telangana,ADDAKAL,Masigundlapalle,Masigundlapalle,106.13
Telangana,ADDAKAL,Kakarjala,Kakarjala,108.70
Telangana,ADDAKAL,MUKARLABAD,MUKARLABAD,103.56
Telangana,ADDAKAL,Machanpalle,Machanpalle,103.05
Telangana,ADDAKAL,Mallepalle,Mallepalle,104.76
Telangana,ADDAKAL,MANGAMPET,MANGAMPET,110.73
Telangana,ADDAKAL,Vinjamur,Vinjamur,103.88
Telangana,ADDAKAL,Chanmanpalle,Chanmanpalle,115.25
Telangana,ADDAKAL,Hanwada,Hanwada,103.30
Telangana,ADDAKAL,Kesavapur,Kesavapur,105.09
Telangana,ADDAKAL,Ravalpalle,Ravalpalle,104.42
Telangana,ADDAKAL,Edganpalle,Edganpalle,115.75
Telangana,ADDAKAL,Vanamavaniguda,Vanamavaniguda,108.98
Telangana,ADDAKAL,Munnanur,Munnanur,102.31
Telangana,ADDAKAL,Dharmapur,Dharmapur,108.58
Telangana,ADDAKAL,Akkaipalle,Akkaipalle,100.74
Telangana,ADDAKAL,Pothamalgara,Pothamalgara,104.27
Telangana,ADDAKAL,Rekulampalle,Rekulampalle,103.23
Telangana,ADDAKAL,Madampalle,Madampalle,103.64
Telangana,ADDAKAL,Khanapur,Khanapur,109.89
Telangana,ADDAKAL,Salarnagar,Salarnagar,104.09
Telangana,ADDAKAL,Gudur,Gudur,101.20
Telangana,ADDAKAL,Bhairampalle,Bhairampalle,101.52
Telangana,ADDAKAL,Perur,Perur,101.12
Telangana,ADDAKAL,Lalkota,Lalkota,103.38
Telangana,ADDAKAL,Lokirev,Lokirev,102.97
Telangana,ADDAKAL,Kodur,Kodur,109.92
Telangana,ADDAKAL,Ibrahimnagar,Ibrahimnagar,108.91
Telangana,ADDAKAL,Koukuntla,Koukuntla,100.90
Telangana,ADDAKAL,Kistampally,Kistampally,103.62
Telangana,ADDAKAL,Koduparthy,Koduparthy,117.24
Telangana,ADDAKAL,Budharam,Budharam,103.51
Telangana,ADDAKAL,Devarakadara,Devarakadara,102.42
Telangana,ADDAKAL,Agraharam Potlapalle,Agraharam Potlapalle,100.00
Telangana,ADDAKAL,Komreddypally,Komreddypally,105.43
Telangana,ADDAKAL,Ponnakal,Ponnakal,102.42
Telangana,ADDAKAL,Muthyalampalle,Muthyalampalle,103.11
Telangana,ADDAKAL,Vennached,Vennached,104.07
Telangana,ADDAKAL,Undyala,Undyala,104.02
Telangana,ADDAKAL,Chiluveru,Chiluveru,105.97
Telangana,ADDAKAL,Yellareddipalle,Yellareddipalle,108.17
Telangana,ADDAKAL,Chintaboinpalle,Chintaboinpalle,100.79
Telangana,ADDAKAL,Parpalle,Parpalle,105.25
Telangana,ADDAKAL,Hanmasanipalle,Hanmasanipalle,118.59
Telangana,ADDAKAL,Ammapur,Ammapur,103.03
Telangana,ADDAKAL,Waddemanu,Waddemanu,100.84
Telangana,ADDAKAL,Bhoothpur,Bhoothpur,103.88
Telangana,ADDAKAL,Kothur,Kothur,102.80
Telangana,Bhupalpalli,Madathapally,Madathapally,100.54
Telangana,Bhupalpalli,Elekeshwaram,Elekeshwaram,100.03
Telangana,Bhupalpalli,Konaraopet,Konaraopet,101.11
Telangana,Bhupalpalli,Pidisilla,Pidisilla,104.27
Telangana,Bhupalpalli,Chelpur,Chelpur,104.08
Telangana,Bhupalpalli,Thadicherla,Thadicherla,106.15
Telangana,Bhupalpalli,Raghavapur,Raghavapur,111.67
Telangana,Bhupalpalli,Dammur,Dammur,110.00
Telangana,Bhupalpalli,Gudipahad,Gudipahad,111.18
Telangana,Bhupalpalli,Jaggaiahpet,Jaggaiahpet,101.20
Telangana,Bhupalpalli,Sarvaipet,Sarvaipet,111.00
Telangana,Bhupalpalli,Chinathundla,Chinathundla,102.36
Telangana,Bhupalpalli,Shatrajpalli,Shatrajpalli,103.00
Telangana,Bhupalpalli,Kistaraopet,Kistaraopet,101.04
Telangana,Bhupalpalli,Metpalli,Metpalli,101.08
Telangana,Bhupalpalli,Singampally,Singampally,107.00
Telangana,Bhupalpalli,Chandrupalli,Chandrupalli,100.00
Telangana,Bhupalpalli,Madaram,Madaram,105.00
Telangana,Bhupalpalli,Jadalpet,Jadalpet,107.53
Telangana,Bhupalpalli,Kapuram,Kapuram,100.00
Telangana,Bhupalpalli,Medipalli,Medipalli,109.36
Telangana,Bhupalpalli,Gudoor,Gudoor,105.73
Telangana,Bhupalpalli,Rangapuram,Rangapuram,101.19
Telangana,Bhupalpalli,Muchiniparthy,Muchiniparthy,105.21
Telangana,Bhupalpalli,Nainpaka,Nainpaka,103.98
Telangana,Bhupalpalli,Thirumalapur,Thirumalapur,108.83
Telangana,Bhupalpalli,Kailapur,Kailapur,104.22
Telangana,Bhupalpalli,Thirumalagiri,Thirumalagiri,118.84
Telangana,Bhupalpalli,Beerasagar,Beerasagar,104.50
Telangana,Bhupalpalli,Sulthanpoor,Sulthanpoor,117.50
Telangana,Bhupalpalli,Thadvai,Thadvai,104.00
Telangana,Bhupalpalli,Kothapalli,Kothapalli,105.55
Telangana,Bhupalpalli,Veerapur,Veerapur,104.21
Telangana,Bhupalpalli,Mahadevpoor,Mahadevpoor,117.44
Telangana,Bhupalpalli,Chainpaka,Chainpaka,103.03
Telangana,Bhupalpalli,Peddathundla,Peddathundla,108.21
Telangana,Bhupalpalli,Jookal,Jookal,108.27
