state_name,district_name,block_name,blcode11,village_name,vil_encode,service_level,TotalHab,TotalNoofHouseholds,HousesWithTaps,NoofSchool,School_TapCon,RunningWater_In_Toilet_Urinals_School,hand_wash_avail_School,NoofBal_Agan,Bal_Agan_TapCon,RunningWater_In_Toilet_Urinals_Agan,hand_wash_avail_Agan,JJMStatus,SCCurrentPop,STCurrentPop,GENCurrentPop,TotalCurrentPop
Tamil Nadu,Namakkal,Pallipalayam,73581,Savudapuram,11114849%3A61,38.41,7,755,755,2,2,2,2,1,1,1,1,100% Har Ghar Jal,557,0,1533,2090
Tamil Nadu,Namakkal,Pallipalayam,73581,Thattankuttai,11114849%3A71,39.55,36,8847,8847,11,11,11,11,24,24,24,24,100% Har Ghar Jal,4074,0,24643,28717
Tamil Nadu,Namakkal,Pallipalayam,73581,Patharai,11114849%3A81,43.39,5,886,886,1,1,1,1,3,3,3,3,100% Har Ghar Jal,721,0,3072,3793
Tamil Nadu,Namakkal,Erumaipatti,73511,Muttanchetti,11114851411,39.86,2,817,758,1,1,1,1,2,2,2,2,In progress,862,0,3099,3961
Tamil Nadu,Namakkal,Erumaipatti,73511,Alanganatham,11114851421,39.81,6,3478,3478,7,7,7,7,12,12,12,12,100% Har Ghar Jal,5890,10,11681,17581
Tamil Nadu,Namakkal,Erumaipatti,73511,Sarkarpalayapalayam,11114851431,37.89,5,1742,1742,3,3,3,3,6,6,6,6,100% Har Ghar Jal,1542,0,3602,5144
Tamil Nadu,Namakkal,Erumaipatti,73511,Pavithiram,11114851441,43.0,1,1581,1581,2,2,2,2,4,4,4,4,100% Har Ghar Jal,2688,0,2913,5601
Tamil Nadu,Namakkal,Erumaipatti,73511,Pavithirampudur,11114851451,42.0,4,1365,1365,4,4,4,4,4,4,4,4,100% Har Ghar Jal,1878,1,3639,5518
Tamil Nadu,Namakkal,Erumaipatti,73511,Perumapatti,11114851461,40.77,6,351,351,3,3,3,3,2,2,2,2,100% Har Ghar Jal,102,0,1213,1315
Tamil Nadu,Namakkal,Erumaipatti,73511,Pudukkotti,11114851481,41.07,4,1115,1115,3,3,3,3,5,5,5,5,100% Har Ghar Jal,1650,0,2274,3924
Tamil Nadu,Namakkal,Erumaipatti,73511,Sevindipatti,111148514%3A1,39.1,5,1244,1244,4,4,4,4,4,4,4,4,100% Har Ghar Jal,534,0,3038,3572
Tamil Nadu,Namakkal,Erumaipatti,73511,Agrahara Valavanthi,11114851531,39.0,1,687,687,1,1,1,1,1,1,1,1,100% Har Ghar Jal,440,3,1533,1976
Tamil Nadu,Namakkal,Erumaipatti,73511,Varadarajapuram,11114851541,39.0,4,773,773,2,2,2,2,4,4,4,4,100% Har Ghar Jal,1225,0,2919,4144
