state_name,district_name,block_name,blcode11,village_name,vil_encode,service_level,TotalHab,TotalNoofHouseholds,HousesWithTaps,NoofSchool,School_TapCon,RunningWater_In_Toilet_Urinals_School,hand_wash_avail_School,NoofBal_Agan,Bal_Agan_TapCon,RunningWater_In_Toilet_Urinals_Agan,hand_wash_avail_Agan,JJMStatus,SCCurrentPop,STCurrentPop,GENCurrentPop,TotalCurrentPop
Telangana,Adilabad,Jainath,57611,Pardi B,11116%3A%3A%3A6%3A1,115.18,1,185,185,1,1,1,1,1,1,0,0,100% Har Ghar Jal,42,66,485,593
Telangana,Adilabad,Jainath,57611,Keslaguda,11116%3A%3A%3A751,110.43,5,477,477,2,2,0,1,2,2,1,1,100% Har Ghar Jal,57,361,877,1295
Telangana,Adilabad,Jainath,57611,Belgam,1111713%3A6%3A1,123.14,1,102,102,1,1,0,0,1,1,0,0,100% Har Ghar Jal,34,90,265,389
Telangana,Adilabad,Jainath,57611,Belluri,1111713%3A711,115.53,2,230,230,1,1,1,0,2,2,0,0,100% Har Ghar Jal,50,172,486,708
Telangana,Adilabad,Mavala,82541,Battisavergaon,111113112%3A1,104.48,2,580,580,1,1,1,1,0,0,0,0,100% Har Ghar Jal,562,19,648,1229
Telangana,Adilabad,Mavala,82541,Mavala,11116%3A%3A4%3A71,102.9,1,506,506,23,23,23,23,4,4,4,4,100% Har Ghar Jal,643,109,1353,2105
Telangana,Adilabad,Narnoor,57811,Chorgaon,111113123%3A1,107.85,2,368,368,0,0,0,0,3,3,3,3,100% Har Ghar Jal,0,446,471,917
Telangana,Adilabad,Narnoor,57811,Babjhari,11111312411,104.18,3,181,181,0,0,0,0,3,3,3,3,100% Har Ghar Jal,0,786,2,788
Telangana,Adilabad,Narnoor,57811,Yempally,11111312421,110.58,2,164,164,0,0,0,0,2,2,2,2,100% Har Ghar Jal,0,550,102,652
Telangana,Adilabad,Narnoor,57811,Khairdatwa,11111312431,113.3,3,163,163,1,1,1,1,3,3,3,3,100% Har Ghar Jal,56,616,12,684
Telangana,Adilabad,Narnoor,57811,Umri,11111312441,111.27,4,291,291,2,2,2,2,4,4,3,4,100% Har Ghar Jal,149,918,7,1074
Telangana,Adilabad,Narnoor,57811,Malepur,11111312451,105.07,1,130,130,2,2,0,2,1,1,1,1,100% Har Ghar Jal,413,60,0,473
Telangana,Adilabad,Narnoor,57811,Bhemmpoor,11111312461,106.95,4,525,525,3,3,3,3,5,5,5,5,100% Har Ghar Jal,320,1809,73,2202
Telangana,Adilabad,Narnoor,57811,Narnoor,11111312481,105.38,1,1500,1500,7,7,7,7,9,9,9,9,100% Har Ghar Jal,1074,1507,1250,3831
Telangana,Adilabad,Narnoor,57811,Mahagaon,11111312491,105.19,2,195,195,1,1,1,1,2,2,1,2,100% Har Ghar Jal,187,705,14,906
Telangana,Adilabad,Narnoor,57811,Gunjala,111113124%3A1,106.91,2,248,248,1,1,1,1,4,4,4,4,100% Har Ghar Jal,250,553,167,970
Telangana,Adilabad,Narnoor,57811,Mankapur,11111312511,102.88,2,365,365,0,0,0,0,2,2,2,2,100% Har Ghar Jal,181,1021,150,1352
Telangana,Adilabad,Narnoor,57811,Gangapoor,11111312521,113.91,2,218,218,1,1,1,1,2,2,2,2,100% Har Ghar Jal,73,479,88,640
Telangana,Adilabad,Narnoor,57811,Sonapoor,11111312531,111.4,2,109,109,0,0,0,0,2,2,2,2,100% Har Ghar Jal,75,504,0,579
Telangana,Adilabad,Narnoor,57811,Balanpoor,11111312541,101.41,1,155,155,1,1,1,1,1,1,1,1,100% Har Ghar Jal,0,558,80,638
Telangana,Adilabad,Narnoor,57811,Nagalkonda,11111312551,107.53,7,582,582,4,4,4,4,7,7,6,7,100% Har Ghar Jal,79,1429,911,2419
Telangana,Adilabad,Narnoor,57811,Malangi,11111312561,106.27,4,353,353,0,0,0,0,3,3,3,3,100% Har Ghar Jal,178,905,18,1101
Telangana,Adilabad,Narnoor,57811,Sungapoor,11117114341,103.25,3,267,267,1,1,0,1,4,4,4,4,100% Har Ghar Jal,103,757,2,862
Telangana,Adilabad,Narnoor,57811,Manjri,11117114421,104.05,1,80,80,0,0,0,0,1,1,0,1,100% Har Ghar Jal,36,256,78,370
Telangana,Adilabad,Narnoor,57811,Dhoppapur,11117114481,111.05,1,120,120,1,1,1,1,1,1,1,1,100% Har Ghar Jal,386,135,4,525
Telangana,Adilabad,Narnoor,57811,Gundala,11117114521,109.08,3,289,289,2,2,2,2,3,3,3,3,100% Har Ghar Jal,391,711,11,1113
Telangana,Adilabad,Narnoor,57811,Madhapoor,11117114651,112.21,1,75,75,2,2,2,2,1,1,1,1,100% Har Ghar Jal,243,50,100,393
Telangana,Adilabad,Narnoor,57811,Khampoor,11117114671,110.1,3,167,167,2,2,1,2,2,2,2,2,100% Har Ghar Jal,205,397,160,762
Telangana,Adilabad,Narnoor,57811,Tadihadapanoor,11117114711,104.99,6,854,854,5,5,4,5,9,9,9,9,100% Har Ghar Jal,609,2493,624,3726
Telangana,Adilabad,Narnoor,57811,Kothapalli-h,111171841%3A1,106.13,3,266,266,1,1,1,1,4,4,4,4,100% Har Ghar Jal,339,688,83,1110
Telangana,Adilabad,Neredigonda,57831,Kumari,111113135%3A1,100.44,1,394,394,2,2,2,2,1,1,1,1,100% Har Ghar Jal,18,600,1422,2040
Telangana,Adilabad,Neredigonda,57831,Kupti-k,11111313611,100.0,1,89,89,1,1,1,1,0,0,0,0,100% Har Ghar Jal,0,115,254,369
Telangana,Adilabad,Neredigonda,57831,Taranam,11111313621,100.0,1,43,43,1,1,1,1,1,1,1,1,100% Har Ghar Jal,0,218,0,218
Telangana,Adilabad,Neredigonda,57831,Taranam-k,11111313631,100.99,1,187,187,1,1,1,1,1,1,1,1,100% Har Ghar Jal,157,395,258,810
Telangana,Adilabad,Neredigonda,57831,Wagdhari,11111313641,102.04,1,192,192,1,1,1,1,1,1,1,1,100% Har Ghar Jal,67,619,100,786
Telangana,Adilabad,Neredigonda,57831,Kuntala-b,11111313651,103.03,1,64,64,1,1,1,1,1,1,1,1,100% Har Ghar Jal,0,264,0,264
Telangana,Adilabad,Neredigonda,57831,Kuntala-k,11111313661,100.0,2,205,205,0,0,0,0,1,1,1,1,100% Har Ghar Jal,20,471,465,956
Telangana,Adilabad,Neredigonda,57831,Sawergaon,11111313671,102.81,2,97,97,2,2,2,2,1,1,1,1,100% Har Ghar Jal,37,425,0,462
Telangana,Adilabad,Neredigonda,57831,Buggaram-b,11111313681,100.0,3,335,335,3,3,3,3,3,3,3,3,100% Har Ghar Jal,548,927,46,1521
Telangana,Adilabad,Neredigonda,57831,Chincholi,11111313691,104.67,1,58,58,0,0,0,0,1,1,1,1,100% Har Ghar Jal,0,214,0,214
Telangana,Adilabad,Neredigonda,57831,Buddikonda,111113136%3A1,100.0,2,193,193,2,2,2,2,2,2,2,2,100% Har Ghar Jal,0,0,775,775
Telangana,Adilabad,Neredigonda,57831,Lokhampur,11111313711,101.52,2,90,90,1,1,1,1,2,2,2,2,100% Har Ghar Jal,0,394,0,394
Telangana,Adilabad,Neredigonda,57831,Neredigonda,11111313721,100.19,1,1324,1324,9,9,9,9,3,3,3,3,100% Har Ghar Jal,665,642,2947,4254
Telangana,Adilabad,Neredigonda,57831,Nagamalyal,11111313731,100.39,2,232,232,1,1,1,1,2,2,2,2,100% Har Ghar Jal,486,139,139,764
Telangana,Adilabad,Neredigonda,57831,Boregoan,11111313741,101.38,4,198,198,3,3,3,3,1,1,1,1,100% Har Ghar Jal,0,795,0,795
Telangana,Adilabad,Neredigonda,57831,Roalmamda,11111313751,100.0,2,164,164,1,1,1,1,2,2,2,2,100% Har Ghar Jal,32,606,8,646
Telangana,Adilabad,Neredigonda,57831,Kistapur,11111313761,100.53,3,279,279,1,1,1,1,2,2,2,2,100% Har Ghar Jal,0,465,662,1127
Telangana,Adilabad,Neredigonda,57831,Waddur,11111313781,100.0,3,836,836,5,5,5,5,2,2,2,2,100% Har Ghar Jal,151,208,2240,2599
Telangana,Adilabad,Neredigonda,57831,Rajura,11111313791,101.35,3,155,155,2,2,2,2,1,1,1,1,100% Har Ghar Jal,60,607,0,667
Telangana,Adilabad,Neredigonda,57831,Koritikal-b,11111313811,100.94,3,208,208,2,2,2,2,1,1,1,1,100% Har Ghar Jal,82,319,452,853
Telangana,Adilabad,Neredigonda,57831,Arepally,11111313821,106.76,3,85,85,2,2,2,2,1,1,1,1,100% Har Ghar Jal,0,355,0,355
Telangana,Adilabad,Neredigonda,57831,Gajili,11117121131,100.0,1,37,37,0,0,0,0,1,1,1,1,100% Har Ghar Jal,0,154,0,154
Telangana,Adilabad,Neredigonda,57831,Ghandari,11117121151,100.0,1,9,9,0,0,0,0,0,0,0,0,100% Har Ghar Jal,0,35,0,35
Telangana,Adilabad,Neredigonda,57831,Madapur,11117121211,105.26,1,46,46,0,0,0,0,1,1,1,1,100% Har Ghar Jal,0,190,0,190
Telangana,Adilabad,Neredigonda,57831,Venkatapur,11117121431,100.0,1,193,193,1,1,1,1,1,1,1,1,100% Har Ghar Jal,17,569,4,590
Telangana,Adilabad,Neredigonda,57831,Tejapur,11117121541,100.55,1,343,343,3,3,3,3,2,2,2,2,100% Har Ghar Jal,266,408,957,1631
Telangana,Adilabad,Neredigonda,57831,Peechara,11117121711,100.0,3,93,93,0,0,0,0,2,2,2,2,100% Har Ghar Jal,0,385,0,385
Telangana,Adilabad,Neredigonda,57831,Darba,11117121981,103.71,2,71,71,2,2,2,2,1,1,1,1,100% Har Ghar Jal,18,197,109,324
Telangana,Adilabad,Neredigonda,57831,Bondidi,11117122131,100.68,2,168,168,1,1,1,1,2,2,2,2,100% Har Ghar Jal,2,875,0,877
Telangana,Adilabad,Neredigonda,57831,Surdapur,111171221%3A1,100.0,2,46,46,1,1,1,1,0,0,0,0,100% Har Ghar Jal,89,177,0,266
Telangana,Adilabad,Neredigonda,57831,Ispur,11117122351,102.36,3,65,65,1,1,1,1,1,1,1,1,100% Har Ghar Jal,0,73,181,254
Telangana,Adilabad,Neredigonda,57831,Wankidi,11117122461,101.82,1,198,198,2,2,2,2,1,1,1,1,100% Har Ghar Jal,50,232,542,824
Telangana,Adilabad,Neredigonda,57831,Bondemregadi,11117122511,101.09,3,141,141,1,1,1,1,2,2,2,2,100% Har Ghar Jal,6,320,224,550
Telangana,Adilabad,Neredigonda,57831,Narayanpur,11117122541,102.73,3,164,164,1,1,1,1,2,2,2,2,100% Har Ghar Jal,107,367,257,731
Telangana,Adilabad,Neredigonda,57831,Lingatla,11117122781,100.0,4,194,194,2,2,2,2,2,2,2,2,100% Har Ghar Jal,0,377,253,630
Telangana,Adilabad,Neredigonda,57831,Dhomora,11117122811,100.0,2,62,62,1,1,1,1,0,0,0,0,100% Har Ghar Jal,0,173,84,257
Telangana,Adilabad,Neredigonda,57831,Shankarapur,11117188641,100.0,1,46,46,1,1,1,1,1,1,1,1,100% Har Ghar Jal,0,148,0,148
Telangana,Adilabad,Sirikonda,82%3A11,Mallapur,11111312721,107.15,1,90,90,1,1,1,1,1,1,1,1,100% Har Ghar Jal,0,426,0,426
Telangana,Adilabad,Sirikonda,82%3A11,Kondapur,11111312741,117.24,4,122,122,1,1,1,1,1,1,1,1,100% Har Ghar Jal,0,333,102,435
Telangana,Adilabad,Sirikonda,82%3A11,Rampur,11111312751,109.87,3,272,272,2,2,2,2,3,3,3,3,100% Har Ghar Jal,151,466,404,1021
Telangana,Adilabad,Sirikonda,82%3A11,Lachampur-k,11111312761,111.32,11,666,666,3,3,3,3,10,10,10,10,100% Har Ghar Jal,52,2411,240,2703
Telangana,Adilabad,Sirikonda,82%3A11,Waipet,11111312781,104.56,7,460,460,1,1,1,1,5,5,5,5,100% Har Ghar Jal,0,1591,176,1767
Telangana,Adilabad,Sirikonda,82%3A11,Lachampur B,11111312791,105.25,4,253,253,1,1,1,1,4,4,4,4,100% Har Ghar Jal,52,817,18,887
Telangana,Adilabad,Sirikonda,82%3A11,Ponna,11111312991,101.75,3,630,630,1,1,1,1,3,3,3,3,100% Har Ghar Jal,255,359,1093,1707
Telangana,Adilabad,Sirikonda,82%3A11,Sirikonda,111113129%3A1,111.41,3,532,532,4,4,4,4,3,3,3,3,100% Har Ghar Jal,120,327,2099,2546
